second,packet_drop_rate,byte_drop_rate,avg_timeDelta,std_timeDelta,skw_timeDelta,kur_timeDelta,vmaf,exp_id,video,problem,value
24.0,0.0,0.0214,0.0176,0.0206,0.3259,-1.9665,99.04429377272727,4377,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7768,12.6298,99.87753576190478,4740,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9992,7.1758,100.0,4740,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9709,7.0042,100.0,4740,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.14,8.0554,100.0,4740,scarlet,good,0
5.0,-0.0035,0.0273,0.0035,0.0115,3.0493,7.4838,100.0,4740,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0583,7.5451,100.0,4740,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.9875,7.0719,100.0,4740,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0114,3.0915,7.7475,100.0,4740,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9841,7.0808,100.0,4740,scarlet,good,0
10.0,0.0,0.0275,0.0034,0.0114,3.0638,7.5381,100.0,4740,scarlet,good,0
11.0,0.0,0.0272,0.0041,0.0125,2.7327,5.6274,100.0,4740,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8835,6.4854,100.0,4740,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0135,4.2048,22.7896,99.91600752380953,4740,scarlet,good,0
14.0,0.0,0.0272,0.0037,0.0117,2.9294,6.7247,97.97501231818183,4740,scarlet,good,0
15.0,0.0,0.0273,0.0043,0.0126,2.6908,5.4114,98.09195186363637,4740,scarlet,good,0
16.0,0.0,0.027,0.0053,0.0138,2.2983,3.4125,94.03421699999998,4740,scarlet,good,0
17.0,-0.0032,0.0272,0.003,0.0108,3.3505,9.4487,100.0,4740,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7269,5.5994,100.0,4740,scarlet,good,0
19.0,-0.0035,0.0274,0.0035,0.0115,3.0567,7.5311,100.0,4740,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0115,3.0529,7.5168,100.0,4740,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0111,3.1957,8.3996,100.0,4740,scarlet,good,0
22.0,-0.0042,0.0269,0.0042,0.0125,2.7209,5.5695,100.0,4740,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8518,6.3118,99.43994772727272,4740,scarlet,good,0
24.0,0.0,0.0214,0.0179,0.021,0.3427,-1.9268,99.04429377272727,4740,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0097,3.8153,12.8865,99.87753595238094,3969,scarlet,delay,600
2.0,-0.0325,0.026,0.0035,0.0114,3.075,7.6629,50.26057663636364,3969,scarlet,delay,600
3.0,-0.0366,0.0257,0.0035,0.0115,3.0506,7.5147,25.350351500000002,3969,scarlet,delay,600
4.0,0.6128,0.6376,0.0065,0.0151,1.9486,1.9052,35.13237109090909,3969,scarlet,delay,600
5.0,0.1767,0.1911,0.0054,0.043,14.0812,208.2154,25.63847590909091,3969,scarlet,delay,600
6.0,-0.0246,0.0046,0.0034,0.0112,3.1345,8.0522,26.825143909090908,3969,scarlet,delay,600
7.0,-0.0289,-0.0031,0.0035,0.0113,3.0971,7.8346,36.14721457142857,3969,scarlet,delay,600
8.0,0.0483,0.0762,0.0036,0.0115,3.0202,7.3251,36.06523004545454,3969,scarlet,delay,600
9.0,0.0,0.0182,0.0036,0.0115,3.0255,7.3869,29.62637477272727,3969,scarlet,delay,600
10.0,-0.059,-0.0233,0.0033,0.0109,3.2146,8.5458,14.462946636363636,3969,scarlet,delay,600
11.0,-0.0287,-0.0021,0.004,0.0122,2.9312,6.8966,13.380428181818179,3969,scarlet,delay,600
12.0,-0.0078,0.0223,0.0039,0.0119,2.9086,6.6752,11.868336545454547,3969,scarlet,delay,600
13.0,0.0506,0.0764,0.0041,0.012,2.7785,5.8981,11.151844476190476,3969,scarlet,delay,600
14.0,-0.0323,0.0063,0.0035,0.0113,3.1144,7.9399,6.439026227272728,3969,scarlet,delay,600
15.0,-0.0221,-0.0166,0.0043,0.0125,2.693,5.426,17.21257359090909,3969,scarlet,delay,600
16.0,-0.1735,-0.1363,0.0044,0.0126,2.6899,5.4284,62.805747000000004,3969,scarlet,delay,600
17.0,0.1333,0.1627,0.0037,0.0115,3.0091,7.287,67.41171045454546,3969,scarlet,delay,600
18.0,-0.0667,-0.0496,0.0039,0.0119,2.8728,6.4698,8.999955727272727,3969,scarlet,delay,600
19.0,0.0669,0.092,0.0038,0.0117,2.9326,6.8021,9.33369380952381,3969,scarlet,delay,600
20.0,-0.0246,0.0034,0.0034,0.0112,3.1248,7.9976,13.367158227272723,3969,scarlet,delay,600
21.0,0.0523,0.0845,0.0035,0.0112,3.1216,7.9936,13.491873499999999,3969,scarlet,delay,600
22.0,-0.0504,-0.0148,0.004,0.0121,2.8407,6.2815,10.175491727272727,3969,scarlet,delay,600
23.0,0.0117,0.0305,0.0039,0.0119,2.8509,6.3101,9.744516545454545,3969,scarlet,delay,600
24.0,-5.8571,-6.4592,0.004,0.0119,2.8735,6.5143,5.360016727272728,3969,scarlet,delay,600
25.0,0.0,0.0,0.019,0.0227,0.3425,-2.3478,13.647715545454544,3969,scarlet,delay,600
1.0,0.0,0.0273,0.0025,0.0096,3.7743,12.5897,99.87753576190478,4694,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9999,7.1811,100.0,4694,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0117,2.974,7.031,100.0,4694,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1385,8.0432,100.0,4694,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0418,7.437,100.0,4694,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0571,7.5354,100.0,4694,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.9993,7.1763,100.0,4694,scarlet,good,0
8.0,0.0,0.0275,0.0036,0.0116,3.0157,7.2748,100.0,4694,scarlet,good,0
9.0,0.0,0.0276,0.0035,0.0115,3.0624,7.5657,100.0,4694,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0762,7.6491,100.0,4694,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0126,2.785,6.0406,100.0,4694,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8831,6.4819,100.0,4694,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8552,6.3238,99.91600752380953,4694,scarlet,good,0
14.0,-0.0036,0.0271,0.0036,0.0116,3.0225,7.3218,97.97501231818183,4694,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.013,2.7101,5.6859,98.09195186363637,4694,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3595,3.7004,98.706783,4694,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.2552,8.7904,100.0,4694,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0126,2.7346,5.6598,100.0,4694,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0115,3.0388,7.3903,100.0,4694,scarlet,good,0
20.0,0.0,0.0275,0.0034,0.0113,3.1269,7.9484,100.0,4694,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1978,8.4197,100.0,4694,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7108,5.5095,100.0,4694,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8481,6.2832,99.43994772727272,4694,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2906,-1.9627,99.04429377272727,4694,scarlet,good,0
1.0,-0.0026,0.0272,0.0025,0.0096,3.7937,12.7466,21.51294840909091,3930,scarlet,delay,50
2.0,-0.0036,0.0274,0.0036,0.0117,3.009,7.2423,93.1945666521739,3930,scarlet,delay,50
3.0,0.0,0.0274,0.0037,0.0119,3.0878,7.9696,100.0,3930,scarlet,delay,50
4.0,0.0202,0.046,0.0035,0.012,3.6998,14.4667,100.0,3930,scarlet,delay,50
5.0,0.0177,0.0424,0.0036,0.0114,3.0434,7.4989,100.0,3930,scarlet,delay,50
6.0,-0.007,0.0197,0.0035,0.0113,3.1615,8.2978,100.0,3930,scarlet,delay,50
7.0,-0.0036,0.0241,0.0036,0.0114,3.0405,7.4635,100.0,3930,scarlet,delay,50
8.0,0.0034,0.031,0.0035,0.0112,3.1201,7.9622,100.0,3930,scarlet,delay,50
9.0,0.0109,0.0368,0.0037,0.0116,2.9936,7.1775,59.42846,3930,scarlet,delay,50
10.0,-0.0104,0.0178,0.0034,0.0112,3.1312,8.0344,9.111632869565215,3930,scarlet,delay,50
11.0,-0.0041,0.0272,0.0041,0.0122,2.7717,5.8899,10.204770043478263,3930,scarlet,delay,50
12.0,0.0038,0.0297,0.0038,0.0117,2.9014,6.607,16.751107304347826,3930,scarlet,delay,50
13.0,0.0077,0.0331,0.0039,0.0119,2.8936,6.5785,16.256521272727273,3930,scarlet,delay,50
14.0,-0.0217,0.0108,0.0035,0.0114,3.0887,7.7785,14.837824086956518,3930,scarlet,delay,50
15.0,0.0088,0.0336,0.0045,0.0127,2.641,5.1605,43.477274782608696,3930,scarlet,delay,50
16.0,-0.0051,0.0235,0.0051,0.0135,2.3988,3.9202,89.7162754347826,3930,scarlet,delay,50
17.0,0.0032,0.0327,0.0032,0.0108,3.2705,8.9247,23.34890931818182,3930,scarlet,delay,50
18.0,0.0125,0.0321,0.0042,0.0123,2.724,5.612,12.537494173913045,3930,scarlet,delay,50
19.0,0.0035,0.0287,0.0035,0.0113,3.0638,7.6008,18.340528043478262,3930,scarlet,delay,50
20.0,-0.007,0.0216,0.0035,0.0111,3.08,7.697,20.309217869565217,3930,scarlet,delay,50
21.0,0.0,0.0257,0.0033,0.0109,3.2471,8.811,21.173036772727276,3930,scarlet,delay,50
22.0,0.0,0.0301,0.0042,0.0124,2.7475,5.7474,21.944029695652176,3930,scarlet,delay,50
23.0,0.0,0.0274,0.0038,0.0118,3.0116,7.4358,65.17026769565219,3930,scarlet,delay,50
24.0,-0.0286,-0.0163,0.0174,0.0209,0.3952,-1.8795,81.9539915652174,3930,scarlet,delay,50
1.0,-0.0026,0.0272,0.0025,0.0096,3.7958,12.7611,12.100541304347827,3881,scarlet,delay,400
2.0,-0.0036,0.0274,0.0036,0.0117,3.0055,7.2108,21.136052375000002,3881,scarlet,delay,400
3.0,0.0,0.0274,0.0037,0.0118,2.9732,7.0235,22.177327666666667,3881,scarlet,delay,400
4.0,0.6229,0.6465,0.0063,0.015,2.0031,2.1325,13.444656125,3881,scarlet,delay,400
5.0,0.0636,0.0834,0.005,0.029,13.0839,194.4609,11.983418304347824,3881,scarlet,delay,400
6.0,0.0246,0.0499,0.0036,0.0114,3.0426,7.4931,27.430434958333336,3881,scarlet,delay,400
7.0,-0.0289,-0.0021,0.0035,0.0113,3.0977,7.8387,29.113904583333333,3881,scarlet,delay,400
8.0,0.0103,0.0377,0.0035,0.0113,3.104,7.8609,14.520510291666668,3881,scarlet,delay,400
9.0,-0.0073,0.0161,0.0036,0.0113,3.0253,7.3547,7.052733521739132,3881,scarlet,delay,400
10.0,-0.059,-0.0326,0.0033,0.011,3.2292,8.6863,6.833851500000001,3881,scarlet,delay,400
11.0,-0.0581,-0.0252,0.0039,0.0119,2.8754,6.4834,6.530123875000001,3881,scarlet,delay,400
12.0,0.0805,0.1073,0.0042,0.0123,2.7586,5.8195,6.648961,3881,scarlet,delay,400
13.0,0.0039,0.0302,0.0039,0.0119,2.8823,6.5261,5.000224217391304,3881,scarlet,delay,400
14.0,0.0251,0.0601,0.0037,0.0115,2.992,7.1558,12.150646791666667,3881,scarlet,delay,400
15.0,-0.0133,-0.0013,0.0044,0.0126,2.6837,5.3944,63.042929166666674,3881,scarlet,delay,400
16.0,-0.1888,-0.1584,0.0043,0.0125,2.7138,5.5603,28.855554874999996,3881,scarlet,delay,400
17.0,0.0127,0.0399,0.0032,0.0108,3.2748,8.9874,5.168737695652174,3881,scarlet,delay,400
18.0,0.0208,0.0392,0.0043,0.0124,2.7121,5.559,9.72075925,3881,scarlet,delay,400
19.0,0.0282,0.0559,0.0036,0.0115,3.0121,7.2815,9.24900225,3881,scarlet,delay,400
20.0,0.0106,0.0367,0.0036,0.0114,3.0628,7.6309,8.887619166666667,3881,scarlet,delay,400
21.0,0.0392,0.0703,0.0034,0.011,3.1311,8.0014,9.944037043478259,3881,scarlet,delay,400
22.0,0.0546,0.0914,0.0044,0.0127,2.6445,5.1839,7.320972791666667,3881,scarlet,delay,400
23.0,-0.0352,-0.0093,0.0038,0.0117,2.9577,6.9761,16.336052374999998,3881,scarlet,delay,400
24.0,-5.4,-6.0114,0.0041,0.012,2.804,6.1333,39.980579666666664,3881,scarlet,delay,400
1.0,0.0,0.0273,0.0025,0.0097,3.7726,12.5393,99.87753576190478,4056,scarlet,drop,0.45
2.0,0.0,0.0276,0.0036,0.0116,3.011,7.2694,100.0,4056,scarlet,drop,0.45
3.0,0.0,0.0274,0.0037,0.0118,2.9732,7.024,30.480006227272725,4056,scarlet,drop,0.45
4.0,0.0067,0.0342,0.0034,0.0113,3.1975,8.4674,0.701488590909091,4056,scarlet,drop,0.45
5.0,0.0177,0.0454,0.0036,0.0113,3.0307,7.387,28.49702152380953,4056,scarlet,drop,0.45
6.0,0.0104,0.0363,0.0037,0.0115,3.004,7.2257,34.97936490909091,4056,scarlet,drop,0.45
7.0,-0.0036,0.0257,0.0035,0.0113,3.1123,7.9348,17.897692136363634,4056,scarlet,drop,0.45
8.0,0.0069,0.0345,0.0035,0.0113,3.1167,7.9601,16.77872209090909,4056,scarlet,drop,0.45
9.0,0.0073,0.035,0.0037,0.0116,3.0081,7.2828,25.328501904761907,4056,scarlet,drop,0.45
10.0,0.0174,0.045,0.0035,0.0113,3.0748,7.6774,22.238269227272724,4056,scarlet,drop,0.45
11.0,0.0041,0.0314,0.0042,0.0123,2.7568,5.8049,20.961619363636363,4056,scarlet,drop,0.45
12.0,0.0,0.0274,0.0038,0.0118,2.9152,6.7069,19.034362954545454,4056,scarlet,drop,0.45
13.0,0.0117,0.0355,0.0039,0.0118,2.8517,6.3006,19.975220047619047,4056,scarlet,drop,0.45
14.0,0.0107,0.038,0.0038,0.0117,2.9677,7.0236,31.927149681818186,4056,scarlet,drop,0.45
15.0,0.0178,0.0444,0.0043,0.0126,2.6983,5.4771,27.190111999999996,4056,scarlet,drop,0.45
16.0,0.0102,0.0377,0.0052,0.0136,2.3729,3.7994,21.88150222727273,4056,scarlet,drop,0.45
17.0,0.0,0.0273,0.0032,0.0107,3.2912,9.1056,12.06255961904762,4056,scarlet,drop,0.45
18.0,0.0083,0.0439,0.0042,0.0123,2.7356,5.6902,10.561077136363636,4056,scarlet,drop,0.45
19.0,0.0106,0.0383,0.0036,0.0114,3.059,7.5978,11.134310681818182,4056,scarlet,drop,0.45
20.0,0.0035,0.0311,0.0035,0.0113,3.0655,7.6149,13.356101136363634,4056,scarlet,drop,0.45
21.0,0.0131,0.0404,0.0033,0.011,3.2171,8.6113,11.428017571428573,4056,scarlet,drop,0.45
22.0,0.0168,0.0425,0.0043,0.0124,2.7086,5.5125,8.059293181818184,4056,scarlet,drop,0.45
23.0,0.0156,0.0451,0.0039,0.0119,2.8422,6.2371,8.509797681818183,4056,scarlet,drop,0.45
24.0,0.0857,0.1134,0.0183,0.0211,0.3071,-1.9608,25.490894000000004,4056,scarlet,drop,0.45
1.0,0.0,0.0273,0.0025,0.0096,3.7837,12.7087,99.87753576190478,4489,scarlet,good,0
2.0,0.0,0.0275,0.0036,0.0116,3.01,7.2685,100.0,4489,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9707,7.0029,100.0,4489,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1402,8.0586,100.0,4489,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0343,7.3693,100.0,4489,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0575,7.5377,100.0,4489,scarlet,good,0
7.0,0.0,0.0274,0.0037,0.0117,2.9291,6.7241,100.0,4489,scarlet,good,0
8.0,-0.0035,0.0273,0.0033,0.0113,3.166,8.2288,100.0,4489,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9873,7.1083,100.0,4489,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0771,7.6577,100.0,4489,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0125,2.7339,5.6366,100.0,4489,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8851,6.4986,100.0,4489,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.856,6.3307,99.91600752380953,4489,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0116,3.0179,7.2966,97.97501231818183,4489,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0127,2.6061,4.9228,98.09195186363637,4489,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3605,3.7069,98.706783,4489,scarlet,good,0
17.0,-0.0032,0.0271,0.0032,0.011,3.2649,8.8639,100.0,4489,scarlet,good,0
18.0,-0.0042,0.0271,0.0042,0.0127,2.8143,6.208,100.0,4489,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0114,3.0366,7.3735,100.0,4489,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0115,3.0504,7.4943,100.0,4489,scarlet,good,0
21.0,0.1536,0.1814,0.0038,0.012,2.8758,6.4546,100.0,4489,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7114,5.5147,100.0,4489,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8508,6.3053,99.43994772727272,4489,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2897,-1.965,99.04429377272727,4489,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7908,12.7245,99.87753576190478,4029,scarlet,drop,0.25
2.0,0.0,0.0276,0.0036,0.0117,3.001,7.1911,100.0,4029,scarlet,drop,0.25
3.0,0.0,0.0274,0.0037,0.0118,2.9722,7.014,25.391423863636362,4029,scarlet,drop,0.25
4.0,0.0067,0.0342,0.0034,0.0112,3.1601,8.2258,69.15282959090909,4029,scarlet,drop,0.25
5.0,0.0071,0.0328,0.0036,0.0114,3.0572,7.5598,63.60623761904763,4029,scarlet,drop,0.25
6.0,0.007,0.0347,0.0035,0.0112,3.0691,7.6239,23.472975090909088,4029,scarlet,drop,0.25
7.0,0.0072,0.0348,0.0036,0.0115,3.0219,7.3589,43.785250863636364,4029,scarlet,drop,0.25
8.0,0.0,0.0275,0.0035,0.0112,3.1298,8.0391,84.59205936363637,4029,scarlet,drop,0.25
9.0,0.0073,0.035,0.0037,0.0115,2.9993,7.211,56.79914385714286,4029,scarlet,drop,0.25
10.0,0.0069,0.0329,0.0035,0.0113,3.1014,7.8663,77.88271386363637,4029,scarlet,drop,0.25
11.0,0.0083,0.0357,0.0042,0.0123,2.7462,5.7374,98.38150063636364,4029,scarlet,drop,0.25
12.0,0.0077,0.0352,0.0039,0.0118,2.8999,6.6154,60.15134022727275,4029,scarlet,drop,0.25
13.0,0.0,0.0273,0.0039,0.0117,2.877,6.4608,50.04894280952381,4029,scarlet,drop,0.25
14.0,0.0036,0.0308,0.0036,0.0115,3.0595,7.5975,74.33172927272727,4029,scarlet,drop,0.25
15.0,0.0088,0.0363,0.0045,0.0127,2.64,5.1559,74.31531727272728,4029,scarlet,drop,0.25
16.0,0.0,0.0271,0.0051,0.0135,2.3918,3.891,63.55668081818181,4029,scarlet,drop,0.25
17.0,0.0063,0.0336,0.0032,0.0108,3.2807,9.0407,16.13931376190476,4029,scarlet,drop,0.25
18.0,0.0125,0.0361,0.0042,0.0123,2.7274,5.642,14.98376959090909,4029,scarlet,drop,0.25
19.0,0.0211,0.0476,0.0036,0.0114,3.039,7.4762,14.776071681818184,4029,scarlet,drop,0.25
20.0,0.0141,0.0452,0.0036,0.0114,3.0453,7.4987,10.594303227272727,4029,scarlet,drop,0.25
21.0,0.0097,0.0355,0.0034,0.011,3.1384,8.0595,8.69237219047619,4029,scarlet,drop,0.25
22.0,0.0,0.0292,0.0041,0.0122,2.819,6.1632,6.021447181818181,4029,scarlet,drop,0.25
23.0,0.0078,0.035,0.0039,0.012,2.8768,6.4928,27.45646022727273,4029,scarlet,drop,0.25
24.0,0.0571,0.081,0.0177,0.021,0.3648,-1.9134,40.93106913636364,4029,scarlet,drop,0.25
1.0,0.0,0.0273,0.0025,0.0097,3.771,12.4966,99.87753576190478,4698,scarlet,good,0
2.0,0.0,0.0275,0.0036,0.0116,3.0093,7.2494,100.0,4698,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.972,7.0148,100.0,4698,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1392,8.0488,100.0,4698,scarlet,good,0
5.0,-0.0071,0.0272,0.0035,0.0115,3.0547,7.5139,100.0,4698,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0114,3.0449,7.425,100.0,4698,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,3.0008,7.1889,100.0,4698,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0114,3.0907,7.7415,100.0,4698,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9839,7.0788,100.0,4698,scarlet,good,0
10.0,-0.0035,0.0273,0.0034,0.0113,3.0705,7.5786,100.0,4698,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0124,2.7349,5.6442,100.0,4698,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8835,6.4844,100.0,4698,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8546,6.3182,99.91600752380953,4698,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.0168,7.2891,97.97501231818183,4698,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6179,5.0124,98.09195186363637,4698,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3627,3.7228,98.706783,4698,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.2587,8.8232,100.0,4698,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7237,5.5731,100.0,4698,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0114,3.0409,7.4092,100.0,4698,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0116,3.048,7.4732,100.0,4698,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.198,8.4216,100.0,4698,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7129,5.5265,100.0,4698,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8491,6.292,99.43994772727272,4698,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2909,-1.962,99.04429377272727,4698,scarlet,good,0
1.0,-0.0026,0.0272,0.0025,0.0096,3.7835,12.6587,99.87753576190478,4583,scarlet,good,0
2.0,0.0,0.0275,0.0036,0.0116,3.0111,7.2953,100.0,4583,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9724,7.0169,100.0,4583,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0115,3.2695,9.1971,100.0,4583,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0318,7.3475,100.0,4583,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0432,7.4113,100.0,4583,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.9983,7.1675,100.0,4583,scarlet,good,0
8.0,0.0,0.0275,0.0034,0.0113,3.0761,7.6104,100.0,4583,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9849,7.0875,100.0,4583,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0754,7.6411,100.0,4583,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0125,2.7331,5.6307,100.0,4583,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8838,6.4873,100.0,4583,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8555,6.3258,99.91600752380953,4583,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0118,3.1304,8.2243,97.97501231818183,4583,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6177,5.011,98.09195186363637,4583,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3617,3.7152,98.706783,4583,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.2556,8.7949,100.0,4583,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7252,5.5862,100.0,4583,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0114,3.0373,7.3791,100.0,4583,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0115,3.0488,7.4799,100.0,4583,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1993,8.4346,100.0,4583,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7101,5.5046,100.0,4583,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8482,6.2836,99.43994772727272,4583,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2901,-1.964,99.04429377272727,4583,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7684,12.4825,99.87753576190478,4508,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9992,7.1754,100.0,4508,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9712,7.0079,100.0,4508,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1372,8.0309,100.0,4508,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0412,7.4306,100.0,4508,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0563,7.5275,100.0,4508,scarlet,good,0
7.0,-0.0036,0.0273,0.0036,0.0117,3.007,7.2247,100.0,4508,scarlet,good,0
8.0,0.0,0.0275,0.0034,0.0114,3.0931,7.7616,100.0,4508,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9859,7.0959,100.0,4508,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0789,7.6723,100.0,4508,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0124,2.7246,5.561,100.0,4508,scarlet,good,0
12.0,-0.0038,0.0272,0.0038,0.0119,2.881,6.4466,100.0,4508,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8544,6.3161,99.91600752380953,4508,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.015,7.2743,97.97501231818183,4508,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6161,4.9991,98.09195186363637,4508,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3627,3.7217,98.706783,4508,scarlet,good,0
17.0,-0.0317,0.0258,0.0031,0.0108,3.3303,9.3198,100.0,4508,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7242,5.5781,100.0,4508,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0115,3.0484,7.4765,100.0,4508,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0116,3.0474,7.4677,100.0,4508,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1984,8.426,100.0,4508,scarlet,good,0
22.0,0.2479,0.2997,0.0056,0.0142,2.2046,2.9871,100.0,4508,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8503,6.3009,99.43994772727272,4508,scarlet,good,0
